drugbank_id,name,groups,atc_codes,smiles,logP
DB08031,"N-[(13-CYCLOHEXYL-6,7-DIHYDROINDOLO[1,2-D][1,4]BENZOXAZEPIN-10-YL)CARBONYL]-2-METHYL-L-ALANINE",experimental,,CC(C)(NC(=O)c1ccc2c(C3CCCCC3)c3n(c2c1)CCOc1ccccc1-3)C(=O)O,
DB08032,"N,N-DIETHYL-2-[(2-THIENYLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE",experimental,,CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc2c1CCCC2,
DB08033,"(5R)-N,N-DIETHYL-5-METHYL-2-[(THIOPHEN-2-YLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE",experimental,,CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc2c1CC(C)CC2,
DB08034,"(E)-3,4-DIHYDROXY-N'-[(2-METHOXYNAPHTHALEN-1-YL)METHYLENE]BENZOHYDRAZIDE",experimental,,COc1ccc2ccccc2c1C=NNC(=O)c1ccc(O)c(O)c1,
DB08035,"1-TERT-BUTYL-3-(2,5-DIMETHYLBENZYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-4-AMINE",experimental,,Cc1ccc(C)c(Cc2nn(C(C)(C)C)c3ncnc(N)c23)c1,
DB08036,"6,7,12,13-tetrahydro-5H-indolo[2,3-a]pyrrolo[3,4-c]carbazol-5-one",experimental,,O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,
DB08037,MK-0731,experimental,,CN1CCC(N(C)C(=O)N2CC(c3cc(F)ccc3F)=CC2(CO)c2ccccc2)C(F)C1,
DB08038,"L-alanyl-N-[(1S,2R)-1-benzyl-2-hydroxypropyl]-L-alaninamide",experimental,,CC(N)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(C)O,
DB08039,"(3Z)-N,N-DIMETHYL-2-OXO-3-(4,5,6,7-TETRAHYDRO-1H-INDOL-2-YLMETHYLIDENE)-2,3-DIHYDRO-1H-INDOLE-5-SULFONAMIDE",experimental,,CN(C)S(=O)(=O)c1ccc2c(c1)C(=Cc1cc3c([nH]1)CCCC3)C(=O)N2,
DB08040,Kelatorphan,experimental,,CC(NC(=O)C(CC(=O)NO)Cc1ccccc1)C(=O)O,
DB08041,3-BENZYLOXYCARBONYLAMINO-2-HYDROXY-4-PHENYL-BUTYRIC ACID,experimental,,O=C(NC(Cc1ccccc1)C(O)C(=O)O)OCc1ccccc1,
DB08042,"N~4~-methyl-N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine",experimental,,COc1cc(Nc2nccc(N(C)c3ccc4c(C)n[nH]c4c3)n2)cc(OC)c1OC,
DB08043,1-[4-(PYRIDIN-4-YLOXY)PHENYL]-3-[3-(TRIFLUOROMETHYL)PHENYL]UREA,experimental,,O=C(Nc1ccc(Oc2ccncc2)cc1)Nc1cccc(C(F)(F)F)c1,
DB08044,ABT-341,experimental,,NC1CC(C(=O)N2CCn3c(nnc3C(F)(F)F)C2)=CCC1c1cc(F)c(F)cc1F,
DB08045,"4-{4-[4-(3-AMINOPROPOXY)PHENYL]-1H-PYRAZOL-5-YL}-6-CHLOROBENZENE-1,3-DIOL",experimental,,NCCCOc1ccc(-c2cn[nH]c2-c2cc(Cl)c(O)cc2O)cc1,
DB08047,"4-[1-allyl-7-(trifluoromethyl)-1H-indazol-3-yl]benzene-1,3-diol",experimental,,C=CCn1nc(-c2ccc(O)cc2O)c2cccc(C(F)(F)F)c21,
DB08048,"4-(6-HYDROXY-1H-INDAZOL-3-YL)BENZENE-1,3-DIOL",experimental,,Oc1ccc(-c2n[nH]c3cc(O)ccc23)c(O)c1,
DB08049,"7,8-dihydroxy-4-phenyl-2H-chromen-2-one",experimental,,O=c1cc(-c2ccccc2)c2ccc(O)c(O)c2o1,
DB08050,5-phenyl-2-keto-valeric acid,experimental,,O=C(O)C(=O)CCCc1ccccc1,
DB08051,"(2R)-4-(2-BENZOYL-1,2-DIAZEPAN-1-YL)-4-OXO-1-(2,4,5-TRIFLUOROPHENYL)BUTAN-2-AMINE",experimental,,NC(CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,
DB08052,PP-121,experimental,,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,
DB08053,"1-cyclobutyl-3-(3,4-dimethoxyphenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",experimental,,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,
DB08054,"1-(1-methylethyl)-3-quinolin-6-yl-1H-pyrazolo[3,4-d]pyrimidin-4-amine",experimental,,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,
DB08055,"N-(2-chlorophenyl)-5-phenylimidazo[1,5-a]pyrazin-8-amine",experimental,,Clc1ccccc1Nc1ncc(-c2ccccc2)n2cncc12,
DB08056,"N-(2,6-dimethylphenyl)-5-phenylimidazo[1,5-a]pyrazin-8-amine",experimental,,Cc1cccc(C)c1Nc1ncc(-c2ccccc2)n2cncc12,
DB08057,"N-(2-chloro-6-methylphenyl)-8-[(3S)-3-methylpiperazin-1-yl]imidazo[1,5-a]quinoxalin-4-amine",experimental,,Cc1cccc(Cl)c1Nc1nc2ccc(N3CCNC(C)C3)cc2n2cncc12,
DB08058,"4-[3-(1,4-diazepan-1-ylcarbonyl)-4-fluorobenzyl]phthalazin-1(2H)-one",experimental,,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCNCC1,
DB08059,Wortmannin,experimental,,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1OC(C)=O,
DB08060,4-(2-AMINOPHENYL)-4-OXOBUTANOIC ACID,experimental,,Nc1ccccc1C(=O)CCC(=O)O,
DB08061,4-[3-(4-CHLOROPHENYL)-1H-PYRAZOL-5-YL]PIPERIDINE,experimental,,Clc1ccc(-c2cc(C3CCNCC3)[nH]n2)cc1,
DB08062,"3-(4-CHLOROPHENYL)-5-(METHYLTHIO)-4H-1,2,4-TRIAZOLE",experimental,,CSc1nnc(-c2ccc(Cl)cc2)[nH]1,
DB08063,"1-BENZYL-3-(4-METHOXYPHENYLAMINO)-4-PHENYLPYRROLE-2,5-DIONE",experimental,,COc1ccc(NC2=C(c3ccccc3)C(=O)N(Cc3ccccc3)C2=O)cc1,
DB08064,N-(3-TERT-BUTYL-1H-PYRAZOL-5-YL)-N'-{4-CHLORO-3-[(PYRIDIN-3-YLOXY)METHYL]PHENYL}UREA,experimental,,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)c(COc3cccnc3)c2)[nH]n1,
DB08065,2-(1H-pyrazol-3-yl)-1H-benzimidazole,experimental,,c1ccc2[nH]c(-c3cc[nH]n3)nc2c1,
DB08066,N-[3-(1H-BENZIMIDAZOL-2-YL)-1H-PYRAZOL-4-YL]BENZAMIDE,experimental,,O=C(Nc1c[nH]nc1-c1nc2ccccc2[nH]1)c1ccccc1,
DB08067,4-[(2-{4-[(CYCLOPROPYLCARBAMOYL)AMINO]-1H-PYRAZOL-3-YL}-1H-BENZIMIDAZOL-6-YL)METHYL]MORPHOLIN-4-IUM,experimental,,O=C(Nc1c[nH]nc1-c1nc2ccc(C[NH+]3CCOCC3)cc2[nH]1)NC1CC1,
DB08068,N-[4-CHLORO-3-(PYRIDIN-3-YLOXYMETHYL)-PHENYL]-3-FLUORO-,experimental,,O=C(Nc1ccc(Cl)c(COc2cccnc2)c1)C1=CC(F)CC(N2CCOCC2)C1,
DB08069,"4-AMINO-5-(2-METHYLPHENYL)-2,4-DIHYDRO-3H-1,2,4-TRIAZOLE-3-THIONE",experimental,,Cc1ccccc1-c1n[nH]c(=S)n1N,
DB08070,2-[4-(3-METHYL-1H-PYRAZOL-4-YL)PHENYL]ETHANAMINE,experimental,,Cc1n[nH]cc1-c1ccc(CCN)cc1,
DB08071,"(2S)-1-methyl-2-[(2S,4R)-2-methyl-4-phenylpentyl]piperidine",experimental,,CC(CC(C)c1ccccc1)CC1CCCCN1C,
DB08072,"4-(2-AMINOETHOXY)-3,5-DICHLORO-N-[3-(1-METHYLETHOXY)PHENYL]BENZAMIDE",experimental,,CC(C)Oc1cccc(NC(=O)c2cc(Cl)c(OCCN)c(Cl)c2)c1,
DB08073,(2S)-1-(1H-INDOL-3-YL)-3-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE,experimental,,Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)cc12,
DB08074,3-(3-Methyl-2-buten-1-yl)-3H-purin-6-amine,experimental,,CC(C)=CCn1cnc(N)c2ncnc1-2,
DB08075,"4-(2-amino-1,3-thiazol-4-yl)pyrimidin-2-amine",experimental,,Nc1nccc(-c2csc(N)n2)n1,
DB08076,"4-[1-(2,6-dichlorobenzyl)-2-methyl-1H-imidazol-4-yl]pyrimidin-2-amine",experimental,,Cc1nc(-c2ccnc(N)n2)cn1Cc1c(Cl)cccc1Cl,
DB08077,"2-[4-({[(3,5-DICHLOROPHENYL)AMINO]CARBONYL}AMINO)PHENOXY]-2-METHYLPROPANOIC ACID",experimental,,CC(C)(Oc1ccc(NC(=O)Nc2cc(Cl)cc(Cl)c2)cc1)C(=O)O,
DB08078,{4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy}acetic acid,experimental,,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,
DB08079,AMG-208,investigational,,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,
DB08080,Latrunculin B,experimental,,CC1=CC(=O)OC2CC(CCC(C)C=CCC1)OC(O)(C1CSC(=O)N1)C2,
DB08081,3-OXO-OCTANOIC ACID (2-OXO-TETRAHYDRO-FURAN-3-YL)-AMIDE,experimental,,CCCCCC(=O)CC(=O)NC1CCOC1=O,
DB08082,N-(2-AMINOETHYL)-P-CHLOROBENZAMIDE,experimental,,O=C(NCCO)c1ccc(Cl)cc1,
DB08083,"2-(1,3-thiazol-4-yl)-1H-benzimidazole-5-sulfonamide",experimental,,NS(=O)(=O)c1ccc2[nH]c(-c3cscn3)nc2c1,
DB08084,IDD594,experimental,,O=C(O)COc1cc(F)ccc1C(=S)NCc1ccc(Br)cc1F,
DB08085,1-(4-HEXYLPHENYL)PROP-2-EN-1-ONE,experimental,,C=CC(=O)c1ccc(CCCCCC)cc1,
DB08086,N-[12-(1H-imidazol-1-yl)dodecanoyl]-L-leucine,experimental,,CC(C)CC(NC(=O)CCCCCCCCCCCn1ccnc1)C(=O)O,
DB08087,"4-[(7R,7AS)-7-HYDROXY-1,3-DIOXOTETRAHYDRO-1H-PYRROLO[1,2-C]IMIDAZOL-2(3H)-YL]-1-NAPHTHONITRILE",experimental,,N#Cc1ccc(N2C(=O)C3C(O)CCN3C2=O)c2ccccc12,
DB08088,"2-chloro-4-{[(1R,3Z,7S,7aS)-7-hydroxy-1-(trifluoromethyl)tetrahydro-1H-pyrrolo[1,2-c][1,3]oxazol-3-ylidene]amino}-3-methylbenzonitrile",experimental,,Cc1c(N=C2OC(C(F)(F)F)C3C(O)CCN23)ccc(C#N)c1Cl,
DB08089,LGD-2226,experimental,,O=c1cc(C(F)(F)F)c2cc(N(CC(F)(F)F)CC(F)(F)F)ccc2[nH]1,
DB08091,3-FLUORO-5-MORPHOLIN-4-YL-N-[3-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-5-YL]BENZAMIDE,experimental,,O=C(Nc1ccc2[nH]cc(CCc3ccncc3)c2c1)c1cc(F)cc(N2CCOCC2)c1,
DB08092,3-fluoro-N-1H-indol-5-yl-5-morpholin-4-ylbenzamide,experimental,,O=C(Nc1ccc2[nH]ccc2c1)c1cc(F)cc(N2CCOCC2)c1,
DB08093,3-(1-NAPHTHYLMETHOXY)PYRIDIN-2-AMINE,experimental,,Nc1ncccc1OCc1cccc2ccccc12,
DB08094,RO-4584820,investigational,,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,
DB08095,"3-(2-CHLOROPHENYL)-1-(2-{[(1S)-2-HYDROXY-1,2-DIMETHYLPROPYL]AMINO}PYRIMIDIN-4-YL)-1-(4-METHOXYPHENYL)UREA",experimental,,COc1ccc(N(C(=O)Nc2ccccc2Cl)c2ccnc(NC(C)C(C)(C)O)n2)cc1,
DB08096,"8-(2-CHLOROPHENYLAMINO)-2-(2,6-DIFLUOROPHENYLAMINO)-9-ETHYL-9H-PURINE-1,7-DIIUM",experimental,,CCn1c(Nc2ccccc2Cl)nc2cnc(Nc3c(F)cccc3F)nc21,
DB08097,"2-(2,6-DIFLUOROPHENOXY)-N-(2-FLUOROPHENYL)-9-ISOPROPYL-9H-PURIN-8-AMINE",experimental,,CC(C)n1c(Nc2ccccc2F)nc2cnc(Oc3c(F)cccc3F)nc21,
DB08098,"{[5-(5-nitro-2-furyl)-1,3,4-oxadiazol-2-yl]thio}acetic acid",experimental,,O=C(O)CSc1nnc(-c2ccc([N+](=O)[O-])o2)o1,
DB08099,"6-ethyl-5-[(2S)-1-(3-methoxypropyl)-2-phenyl-1,2,3,4-tetrahydroquinolin-7-yl]pyrimidine-2,4-diamine",experimental,,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(c1ccccc1)CC2,
DB08100,"2,6-dimethyl-4-[(E)-2-phenylethenyl]phenol",experimental,,Cc1cc(C=Cc2ccccc2)cc(C)c1O,
DB08101,"2,6-dibromo-4-[(E)-2-phenylethenyl]phenol",experimental,,Oc1c(Br)cc(C=Cc2ccccc2)cc1Br,
DB08102,"3,5-dibromobiphenyl-4-ol",experimental,,Oc1c(Br)cc(-c2ccccc2)cc1Br,
DB08103,"2,6-dibromo-4-phenoxyphenol",experimental,,Oc1c(Br)cc(Oc2ccccc2)cc1Br,
DB08104,"N-(3,5-dibromo-4-hydroxyphenyl)benzamide",experimental,,O=C(Nc1cc(Br)c(O)c(Br)c1)c1ccccc1,
DB08105,N-[(6-butoxynaphthalen-2-yl)sulfonyl]-L-glutamic acid,experimental,,CCCCOc1ccc2cc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)ccc2c1,
DB08107,N-{[6-(PENTYLOXY)NAPHTHALEN-2-YL]SULFONYL}-D-GLUTAMIC ACID,experimental,,CCCCCOc1ccc2cc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)ccc2c1,
DB08108,N-({6-[(4-CYANOBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID,experimental,,N#Cc1ccc(COc2ccc3cc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)ccc3c2)cc1,
DB08109,"(1S,4R,7AR)-4-BUTOXY-1-[(1R)-1-FORMYLPROPYL]-2,4,5,6,7,7A-HEXAHYDRO-1H-ISOINDOLE-3-CARBOXYLIC ACID",experimental,,CCCCOC1CCCC2C1=C(C(=O)O)NC2C(C=O)CC,
DB08110,"(1R,4S,7AS)-1-(1-FORMYLPROP-1-EN-1-YL)-4-METHOXY-2,4,5,6,7,7A-HEXAHYDRO-1H-ISOINDOLE-3-CARBOXYLIC ACID",experimental,,CC=C(C=O)C1NC(C(=O)O)=C2C(OC)CCCC21,
DB08111,"4-[(6-phenyl[1,2,4]triazolo[4,3-b]pyridazin-3-yl)methyl]phenol",experimental,,Oc1ccc(Cc2nnc3ccc(-c4ccccc4)nn23)cc1,
DB08112,N-({6-[(4-CYANO-2-FLUOROBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID,experimental,,N#Cc1ccc(COc2ccc3cc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)ccc3c2)c(F)c1,
DB08113,3-pyridin-4-yl-1H-indazole,experimental,,c1ccc2c(-c3ccncc3)n[nH]c2c1,
DB08114,"5-benzyl-1,3-thiazol-2-amine",experimental,,Nc1ncc(Cc2ccccc2)s1,
DB08115,2-aminoethyl naphthalen-1-ylacetate,experimental,,NCCOC(=O)Cc1cccc2ccccc12,
DB08116,"(3R)-4-{[(3,4-dihydroxyphenyl)acetyl]oxy}-N-(2-formylindolizin-3-yl)-3-sulfino-D-valine",experimental,,CC(COC(=O)Cc1ccc(O)c(O)c1)(C(Nc1c(C=O)cc2ccccn12)C(=O)O)S(=O)O,
DB08118,"2-(methylamino)-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide",experimental,,CNc1ccc(Sc2nncn2C)cc1C(=O)Nc1nc(C)cs1,
DB08119,"1,1,1-TRIFLUORO-3-((N-ACETYL)-L-LEUCYLAMIDO)-4-PHENYL-BUTAN-2-ONE(N-ACETYL-L-LEUCYL-L-PHENYLALANYL TRIFLUOROMETHYL KETONE)",experimental,,CC(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)C(F)(F)F,
DB08120,"6,8-DIMERCAPTO-OCTANOIC ACID AMIDE",experimental,,NC(=O)CCCCC(S)CCS,
DB08121,(2S)-2-(biphenyl-4-yloxy)-3-phenylpropanoic acid,experimental,,O=C(O)C(Cc1ccccc1)Oc1ccc(-c2ccccc2)cc1,
DB08122,"N-Methyl-4-{[(2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]amino}benzenesulfonamide",experimental,,CNS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccccc32)cc1,
DB08123,"N-methyl-{4-[2-(7-oxo-6,7-dihydro-8H-[1,3]thiazolo[5,4-e]indol-8-ylidene)hydrazino]phenyl}methanesulfonamide",experimental,,CNS(=O)(=O)Cc1ccc(NN=C2C(=O)Nc3ccc4ncsc4c32)cc1,
DB08124,"3-{[(2,2-dioxido-1,3-dihydro-2-benzothien-5-yl)amino]methylene}-5-(1,3-oxazol-5-yl)-1,3-dihydro-2H-indol-2-one",experimental,,O=C1Nc2ccc(-c3cnco3)cc2C1=CNc1ccc2c(c1)CS(=O)(=O)C2,
DB08125,"4-{[(2-Oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]amino}-N-(1,3-thiazol-2-yl)benzenesulfonamide",experimental,,O=C1Nc2ccccc2C1=CNc1ccc(S(=O)(=O)Nc2nccs2)cc1,
DB08126,"3-{[4-([amino(imino)methyl]aminosulfonyl)anilino]methylene}-2-oxo-2,3-dihydro-1H-indole",experimental,,N=C(N)NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccccc32)cc1,
DB08127,"1,3,3-trimethyl-2-[(1E,3E)-3-methylpenta-1,3-dien-1-yl]cyclohexene",experimental,,CC=C(C)C=CC1=C(C)CCCC1(C)C,
DB08128,"(1S,4R,9S)-5-(trifluoromethyl)-1,2,3,4-tetrahydro-1,4-methanonaphthalen-9-amine",experimental,,NC1C2CCC1c1c2cccc1C(F)(F)F,
DB08129,(1R)-2-amino-1-[3-(trifluoromethyl)phenyl]ethanol,experimental,,NCC(O)c1cccc(C(F)(F)F)c1,
DB08130,"N-(5-{3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]phenyl}-1,3,4-oxadiazol-2-yl)ethane-1,2-diamine",experimental,,NCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1,
DB08131,"2-{4-[2-(2-AMINO-4-OXO-4,7-DIHYDRO-3H-PYRROLO[2,3-D]PYRIMIDIN-5-YL)-ETHYL]-BENZOYLAMINO}-3-METHYL-BUTYRIC ACID",experimental,,CC(C)C(NC(=O)c1ccc(CCc2c[nH]c3nc(N)[nH]c(=O)c23)cc1)C(=O)O,
DB08132,5-hydroxynaphthalene-1-sulfonamide,experimental,,NS(=O)(=O)c1cccc2c(O)cccc12,
DB08133,N-(4-sulfamoylphenyl)-1H-indazole-3-carboxamide,experimental,,NS(=O)(=O)c1ccc(NC(=O)c2n[nH]c3ccccc23)cc1,
DB08134,4-[(6-chloropyrazin-2-yl)amino]benzenesulfonamide,experimental,,NS(=O)(=O)c1ccc(Nc2cncc(Cl)n2)cc1,
DB08135,N-phenyl-1H-pyrazole-3-carboxamide,experimental,,O=C(Nc1ccccc1)c1cc[nH]n1,
DB08136,4-(acetylamino)-N-(4-fluorophenyl)-1H-pyrazole-3-carboxamide,experimental,,CC(=O)Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1,
DB08137,(4E)-N-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4H-pyrazole-3-carboxamide,experimental,,O=C(Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1)c1ccccc1,
DB08138,"{[(2,6-difluorophenyl)carbonyl]amino}-N-(4-fluorophenyl)-1H-pyrazole-3-carboxamide",experimental,,O=C(Nc1ccc(F)cc1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,
DB08139,"5-chloro-7-[(1-methylethyl)amino]pyrazolo[1,5-a]pyrimidine-3-carbonitrile",experimental,,CC(C)Nc1cc(Cl)nc2c(C#N)cnn12,
DB08140,"5-[(4-AMINOCYCLOHEXYL)AMINO]-7-(PROPAN-2-YLAMINO)PYRAZOLO[1,5-A]PYRIMIDINE-3-CARBONITRILE",experimental,,CC(C)Nc1cc(NC2CCC(N)CC2)nc2c(C#N)cnn12,
DB08141,"4-{[(2,6-difluorophenyl)carbonyl]amino}-N-[(3S)-piperidin-3-yl]-1H-pyrazole-3-carboxamide",experimental,,O=C(NC1CCCNC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,
DB08142,AT-7519,investigational,,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,
DB08143,"5-CHLORO-THIOPHENE-2-CARBOXYLIC ACID ((3S,4S)-4-FLUORO- 1-{[2-FLUORO-4-(2-OXO-2H-PYRIDIN-1-YL)-PHENYLCARBAMOYL]-METHYL}-PYRROLIDIN-3-YL)-AMIDE",experimental,,O=C(CN1CC(F)C(NC(=O)c2ccc(Cl)s2)C1)Nc1ccc(-n2ccccc2=O)cc1F,
DB08144,"6-(2,6-dibromophenyl)pyrido[2,3-d]pyrimidine-2,7-diamine",experimental,,Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1,
DB08145,"6-(2,6-DIMETHOXYPHENYL)PYRIDO[2,3-D]PYRIMIDINE-2,7-DIAMINE",experimental,,COc1cccc(OC)c1-c1cc2cnc(N)nc2nc1N,
DB08146,"7-(2,5-dihydropyrrol-1-yl)-6-phenyl-pyrido[6,5-d]pyrimidin-2-amine",experimental,,Nc1ncc2cc(-c3ccccc3)c(N3CC=CC3)nc2n1,
DB08147,"4-[3-(dibenzylamino)phenyl]-2,4-dioxobutanoic acid",experimental,,O=C(O)C(=O)CC(=O)c1cccc(N(Cc2ccccc2)Cc2ccccc2)c1,
DB08148,"1-[4-(4-chlorophenyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine",experimental,,NCC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,
DB08149,"1-[4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine",experimental,,NCC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,
DB08150,"4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-aminium",experimental,,[NH3+]C1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,
DB08151,"(5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-phenyl-1,6-dioxa-2-azaspiro[4.5]dec-2-ene-8,9,10-triol",experimental,,OCC1OC2(CC(c3ccccc3)=NO2)C(O)C(O)C1O,
DB08152,{(2S)-1-[N-(tert-butoxycarbonyl)glycyl]pyrrolidin-2-yl}methyl (3-chlorophenyl)acetate,experimental,,CC(C)(C)OC(=O)NCC(=O)N1CCCC1COC(=O)Cc1cccc(Cl)c1,
DB08153,"(5E)-14-CHLORO-15,17-DIHYDROXY-4,7,8,9,10,11-HEXAHYDRO-2-BENZOXACYCLOPENTADECINE-1,12(3H,13H)-DIONE",experimental,,O=C1CCCCCC=CCCOC(=O)c2c(O)cc(O)c(Cl)c2C1,
DB08154,3-chloro-5-[2-chloro-5-(1H-indazol-3-ylmethoxy)phenoxy]benzonitrile,experimental,,N#Cc1cc(Cl)cc(Oc2cc(OCc3n[nH]c4ccccc34)ccc2Cl)c1,
DB08155,N-{2-[4-(AMINOSULFONYL)PHENYL]ETHYL}ACETAMIDE,experimental,,CC(=O)NCCc1ccc(S(N)(=O)=O)cc1,
DB08156,3-[4-(AMINOSULFONYL)PHENYL]PROPANOIC ACID,experimental,,NS(=O)(=O)c1ccc(CCC(=O)O)cc1,
DB08157,ETHYL 3-[4-(AMINOSULFONYL)PHENYL]PROPANOATE,experimental,,CCOC(=O)CCc1ccc(S(N)(=O)=O)cc1,
DB08159,"4-(5,11-DIOXO-5H-INDENO[1,2-C]ISOQUINOLIN-6(11H)-YL)BUTANOATE",experimental,,O=C(O)CCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2,
DB08160,"(2S)-2-AMINO-4-(METHYLSULFANYL)-1-(1,3-THIAZOL-2-YL)BUTANE-1,1-DIOL",experimental,,CSCCC(N)C(O)(O)c1nccs1,
DB08161,(S)-2-(MERCAPTOMETHYL)-5-PHENYLPENTANOIC ACID,experimental,,O=C(O)C(CS)CCCc1ccccc1,
DB08162,Fasudil,investigational,C04AX32,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,
DB08163,5'-{[4-(aminooxy)butyl](methyl)amino}-5'-deoxy-8-ethenyladenosine,experimental,,C=Cc1nc2c(N)ncnc2n1C1OC(CN(C)CCCCON)C(O)C1O,
DB08164,"(3R,4R)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-3-AMINE",experimental,,CS(=O)(=O)c1cccc(-c2cc(N3CCC(c4cc(F)c(F)cc4F)C(N)C3)ncn2)c1,
DB08165,indane-5-sulfonamide,experimental,,NS(=O)(=O)c1ccc2c(c1)CCC2,
DB08166,"(4R)-7-chloro-9-methyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile",experimental,,Cn1c2c(c3ccc(Cl)cc31)C(C#N)C1(CCNCC1)NC2=O,
DB08167,Methylthioninium,experimental|investigational,,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,
DB08168,Coumarin 120,experimental,,Cc1cc(=O)oc2cc(N)ccc12,
DB08169,(2Z)-N-biphenyl-4-yl-2-cyano-3-cyclopropyl-3-hydroxyprop-2-enamide,experimental,,N#CC(C(=O)Nc1ccc(-c2ccccc2)cc1)=C(O)C1CC1,
DB08170,"(1R)-N,6-DIHYDROXY-7-METHOXY-2-[(4-METHOXYPHENYL)SULFONYL]-1,2,3,4-TETRAHYDROISOQUINOLINE-1-CARBOXAMIDE",experimental,,COc1ccc(S(=O)(=O)N2CCc3cc(O)c(OC)cc3C2C(=O)NO)cc1,
DB08171,11-MERCAPTOUNDECANOIC ACID,experimental,,O=C(O)CCCCCCCCCCS,
DB08172,(2Z)-N-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide,experimental,,COc1ccccc1-c1ccc(NC(=O)C(C#N)=C(C)O)c(Cl)c1,
